Sales org./Plant,Material,X-plant matl status,Material Type,Special procurement,Serial no. profile,Material description,Revision Level,Valid From,Change Number,Procurement type,Mat. Grp. Descr.,Fam. Grp. Descr.,Product hierarchy level 1,Product hierarchy,Prod. Seg. Descr.,Product Line,Base Unit of Measure,Country of origin,Comm./imp. code no.,Mat. Price,Price unit,Plant-sp.matl status,ACS part Type,Annual demand,Average cons. past 12 mons.,Forecast days,Plant stock,Consumption past month12,Consumption past month11,Consumption past month10,Consumption past month9,Consumption past month8,Consumption past month7,Consumption past month6,Consumption past month5,Consumption past month4,Consumption past month3,Consumption past month2,Consumption past month1,Forecast current month(1),Forecast month(2,Forecast month(3),Forecast month(4),Forecast month(5),Forecast month(6),Forecast month(7),Forecast month(8),Forecast month(9),Forecast month(10),Forecast month(11),Forecast month(12)
1000,94ACC1150,ST,PF,SK,,POWER CORD EU 3-PIN (5 PCS),,,,F,CM - Finished Goods,MOB,MOBBU,MOBBUACCESPOWER,MC OTHER,MOB BU Acces Pwr Sup,N,CN,8544.11.0030,13.1400,1,DD,,0.000,0.000,0,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,94ACC1230,ST,PF,SK,,SWIVEL FOR FUNCTIONAL CASE (10PCS),,,,F,Case/Accessories,MOB,MOBBU,MOBBUACCESCASES,MC OTHER,MOB BU Acces Cases/H,N,CN,8473.30.5100,31.3000,1,ST,,0.000,0.750,0,12.000,5.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,94ACC1280,ST,PF,VN,DL00,MCL-USB HARDWARE KEY,,,,F,CM - Finished Goods,MOB,SOFTW,SOFTWPRODTMCLSW,MC OTHER,MC Software Prod MCL,N,CN,8473.30.5100,10.7900,1,DD,,0.000,2.417,0,17.000,0.000,0.000,0.000,0.000,21.000,0.000,1.000,5.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,94ACC1312,AX,PF,SK,,PG5-20 MINIUSB AC/DC POW.SUP.(W/O CORD),,,,F,Power Supply,MOB,SKORP,SKORPACCESPOWER,MC OTHER,Skorpio Acces Pwr Su,N,CN,8504.40.7001,10.4300,1,ST,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,94ACC1329,AX,PF,SK,,DL-SKORPIO-GUN STANDARD BATTERY,,,,F,Batteries,MOB,SKORP,SKORPACCESBATTERY,MC OTHER,Skorpio Acces Batter,N,MY,8507.60.0020,11.7600,1,OB,,0.000,22.000,0,32.000,0.000,32.000,3.000,0.000,0.000,0.000,132.000,62.000,0.000,2.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,94ACC1345,ST,PF,SK,,STYLUS PEN (10 PCS),,,,F,Case/Accessories,MOB,MOBBU,MOBBUACCESOTHERACC,MC OTHER,MOB BU Acces Other,N,CN,8473.30.5100,10.4300,1,DD,,0.000,5.333,0,67.000,3.000,0.000,30.000,20.000,2.000,0.000,0.000,0.000,0.000,4.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,94ACC1382,AX,PF,SK,,"STYLUS, GUITAR PICK W/ CORD (5PCS)",,,,F,Case/Accessories,MOB,ELFX3,ELFX3ACCESOTHERACC,MC PDA,Elf X3 Acces Other,N,IT,8473.30.5100,10.4400,1,DD,,0.000,0.000,0,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,94ACC1392,ST,PF,VN,,"STYLUS, FALCONX3 PEN WITH TETHER (5PCS)",,,,F,CM - Finished Goods,MOB,FLX3+,FLX3+ACCESOTHERACC,MC FULLY RUGGED,Falcon X3+ Acces Oth,N,VN,8473.30.5100,15.2700,1,DD,,38.000,22.250,275,26.000,2.000,3.000,9.000,15.000,33.000,14.000,18.000,54.000,38.000,43.000,26.000,12.000,20.000,3.000,3.000,3.000,3.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000
1000,CC-G040-HC,ST,PF,,,GRYPHON CORDLESS HC CART-CLIP,,,,E,CM - Finished Goods,HHS,GD4XX,GD4XXACCESSTANDS,HHS GENERAL DUTY,Gry 4XXX D Acces Std,N,CN,8473.30.5100,2.9000,1,,,0.000,71.667,0,20.000,301.000,70.000,0.000,0.000,4.000,70.000,15.000,0.000,25.000,85.000,175.000,115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,HLD-G040-BK,ST,PF,,,DESK/WALL HOLDER BLACK,,,,E,CM - Finished Goods,HHS,GD4XX,GD4XXACCESSTANDS,HHS GENERAL DUTY,Gry 4XXX D Acces Std,N,CN,8473.30.5100,3.5300,1,DD,,"10,139.000",759.750,11,321.000,"1,018.000",525.000,340.000,806.000,514.000,"1,110.000",452.000,607.000,"1,182.000",508.000,"1,445.000",610.000,971.000,760.000,804.000,929.000,836.000,768.000,989.000,735.000,812.000,955.000,735.000,845.000
1000,HLD-G040-WH,ST,PF,VN,,DESK/WALL HOLDER WHITE,,,,F,CM - Finished Goods,HHS,GD4XX,GD4XXACCESSTANDS,HHS GENERAL DUTY,Gry 4XXX D Acces Std,N,CN,8473.30.5100,3.6300,1,DD,,"12,695.000",550.583,138,"4,852.000",141.000,0.000,2.000,185.000,9.000,0.000,24.000,"2,541.000",950.000,280.000,260.000,"2,215.000","12,695.000",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,HLD-G040-WH-C187,ST,PF,SK,,DESK/WALL HOLDER WHITE SH5152,,,,F,Overmold/SingleInjct,HHS,GD4XX,GD4XXACCESSTANDS,HHS GENERAL DUTY,Gry 4XXX D Acces Std,N,SK,8473.30.5100,7.3500,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,PC-G040,ST,PF,SK,,PC-4000 GRYPHON PROT.CASE/BELT HOLSTER,,,,F,Sub-Assy,HHS,GD4XX,GD4XXACCESOTHERACC,HHS GENERAL DUTY,Gry 4XXX D Acces Oth,N,CN,4202.92.9100,10.0400,1,DD,,19.000,42.833,1648,87.000,26.000,287.000,22.000,6.000,0.000,6.000,4.000,0.000,8.000,10.000,0.000,145.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,STD-AUTO-G040-BK,ST,PF,VN,,GRYPHON AUTOSENSE STAND BLACK,,,,F,Sub-Assy,HHS,GD4XX,GD4XXACCESSTANDS,HHS GENERAL DUTY,Gry 4XXX D Acces Std,N,VN,8473.30.5100,6.9200,1,DD,,1.000,49.000,55080,53.000,79.000,103.000,108.000,50.000,22.000,36.000,36.000,0.000,36.000,46.000,36.000,36.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,STD-AUTO-G040-WH,ST,PF,SK,,GRYPHON AUTOSENSE STAND WHITE,,,,F,Sub-Assy,HHS,GD4XX,GD4XXACCESSTANDS,HHS GENERAL DUTY,Gry 4XXX D Acces Std,N,IT,8473.30.5100,13.1400,1,DD,,0.000,7.250,0,9.000,28.000,5.000,0.000,0.000,0.000,2.000,1.000,4.000,3.000,36.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,302009590,AA,CD,,,CDC-  95 NEUTRAL BOX 161X98X100,--,03/01/2011,Z_DLS_LOAD,F,Product Box,HHS,HHSBU,HHSBUOTHERCOMPNT,HHS OTHER,HHS BU Other RM/Suba,N,SK,4819.10.0040,0.2480,100,DD,,0.000,0.500,0,10.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,662134010,ST,SL,,,GEL-2759 BATTERY GAUGE,--,03/01/2011,Z_DLS_LOAD,,CM - PCBA,HHS,PM830,PM830OTHERCOMPNT,HHS RUGGED,PS 83XX Mob Other RM,N,,,0.0000,1,,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,662163010,ST,SL,,,GEL-2798 PCB SLOT 1 CONNECTOR,--,03/01/2011,Z_DLS_LOAD,,CM - PCBA,HHS,HHSBU,HHSBUOTHERCOMPNT,HHS OTHER,HHS BU Other RM/Suba,N,,,0.0000,1,,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,700184500,ST,SL,,,GMC-1845 GOOD READ SYSTEM LYNX-MPX,--,03/01/2011,Z_DLS_LOAD,,Sub-Assy,HHS,PD850,PD850OTHERCOMPNT,HHS OTHER,PS 85XX D Other RM/S,N,,,0.0000,1,,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890000723,ST,RC,SK,,ANTENNA  5PCS,--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,PM830,PM830SPARESRVACCES,HHS OTHER,PS 83XX Mob Spares S,N,SK,8473.30.5100,20.1000,1,DD,,0.000,1.667,0,0.000,0.000,0.000,0.000,1.000,9.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001734,ST,RC,SK,DL00,"QS-M,LABEL ASSY,910MHZ (5 BLK/WHITE)",--,03/01/2011,Z_DLS_LOAD,F,Die Cut,HHS,QSMOB,QSMOBSPARESPARES,HHS OTHER,QS Mob Spares,N,SK,3919.90.5060,8.5000,1,DD,,2.000,3.083,1980,11.000,0.000,1.000,3.000,0.000,4.000,8.000,0.000,4.000,5.000,0.000,12.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001754,ST,RC,SK,DL00,DLL1500 AUTO RANGE LASER MODULE (1 PC),--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,PD8A0,PD8A0SPARESPARES,HHS OTHER,PS 83XX D AR Spares,N,MX,8473.30.5100,269.7500,1,DD,,36.000,5.667,100,6.000,3.000,6.000,6.000,6.000,3.000,7.000,11.000,8.000,3.000,4.000,6.000,5.000,6.000,6.000,6.000,6.000,6.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001759,ST,RC,SK,DL00,FRONT GLASS ASSEMBLY (10 PCS) D/M8X00,--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,PM830,PM830SPARESPARES,HHS OTHER,PS 83XX Mob Spares,N,CN,8473.30.5100,69.5600,1,DD,,20.000,12.917,18,0.000,72.000,8.000,6.000,3.000,13.000,7.000,4.000,11.000,4.000,9.000,4.000,14.000,0.000,4.000,4.000,4.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001761,ST,RC,SK,DL00,HANDLE ELECTRONIC BOARD M8300,--,03/01/2011,Z_DLS_LOAD,F,CM - PCBA,HHS,PM830,PM830SPARESPARES,HHS OTHER,PS 83XX Mob Spares,N,SK,8473.30.1180,30.1400,1,DD,,44.000,11.583,106,9.000,9.000,12.000,0.000,1.000,6.000,29.000,3.000,37.000,13.000,18.000,9.000,2.000,24.000,4.000,4.000,4.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001763,ST,RC,SK,DL00,TOP BODY ASSEMBLY W/DISPLAY M8300,--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,PM8A0,PM8A0SPARESPARES,HHS OTHER,PS 83XX Mob AR Spare,N,IT,8473.30.5100,16.2300,1,DD,,2.000,0.250,720,3.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001764,ST,RC,SK,DL00,TOP BODY ASSEMBLY W/OUT DISPLAY M8300,--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,PM8A0,PM8A0SPARESPARES,HHS OTHER,PS 83XX Mob AR Spare,N,IT,8473.30.5100,16.2300,1,DD,,4.000,3.000,630,4.000,0.000,6.000,3.000,0.000,16.000,1.000,1.000,3.000,1.000,5.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001767,ST,RC,SK,DL00,FRONT GLASS ASS. DISPLAY (10 PCS) PM8X00,--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,PM830,PM830SPARESPARES,HHS OTHER,PS 83XX Mob Spares,N,CN,8473.30.5100,69.5600,1,DD,,2.000,4.000,1260,6.000,0.000,0.000,0.000,1.000,10.000,0.000,26.000,3.000,2.000,0.000,6.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001770,ST,RC,SK,DL00,COAXIAL ANTENNA CABLE (10 PCS),--,03/01/2011,Z_DLS_LOAD,F,External Cables,HHS,PM830,PM830SPARESPARES,HHS OTHER,PS 83XX Mob Spares,N,IT,8544.20.0000,43.2900,1,DD,,0.000,0.167,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,890001775,ST,RC,SK,DL00,CONTACT BOARD TO SCANNER (BC-80X0),--,03/01/2011,Z_DLS_LOAD,F,CM - PCBA,HHS,PM830,PM830SPARESPARES,HHS OTHER,PS 83XX Mob Spares,N,SK,8473.30.1180,11.5900,1,DD,,0.000,65.333,0,27.000,180.000,72.000,45.000,2.000,15.000,254.000,8.000,100.000,10.000,5.000,78.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,90ACC1856,ST,PF,SK,DLS0,STAR-MODEM RF TX/RX433MHZ,--,03/01/2011,Z_DLS_LOAD,F,CM - Finished Goods,HHS,HHSBU,HHSBUPRODTMINOR,HHS OTHER,HHS BU Prod Minor,N,IT,8517.62.0010,200.9600,1,NC,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,90ACC1857,ST,PF,SK,,PROT. CASE-BELT COUPLERFOR GRYPHON,--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,GRYPH,GRYPHACCESOTHERACC,HHS OTHER,Gryphon Acces Other,N,US,4202.92.9100,11.9800,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,90ACC1864,ST,PF,SK,,HLS-1000 UNIV.HOLSTER FOR DRAGON&LYNX,--,03/01/2011,Z_DLS_LOAD,F,CM - Finished Goods,HHS,LNXDR,LNXDRACCESOTHERACC,HHS OTHER,Obsolete Ind Acces O,N,CN,4202.92.9100,23.9600,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,90ACC1875,ST,PF,SK,,METAL PLATE FOR STD-HERON,--,03/01/2011,Z_DLS_LOAD,F,Sub-Assy,HHS,HERON,HERONACCESOTHERACC,HHS OTHER,Heron Acces Other,N,SK,8473.30.5100,8.1100,1,DD,,0.000,0.000,0,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,90ACC1893,ST,PF,,DL00,PG5-05P55 AC/DC POWER SUPPLY US,--,03/01/2011,Z_DLS_LOAD,E,Sub-Assy,HHS,HHRET,HHRETACCESPOWER,HHS GENERAL DUTY,HHS Acc Ret Acces Pw,N,CN,8504.40.7001,8.2800,1,DD,,"5,055.000",262.333,18,157.000,175.000,130.000,189.000,130.000,230.000,200.000,210.000,236.000,270.000,676.000,586.000,116.000,485.000,378.000,401.000,464.000,416.000,384.000,493.000,367.000,404.000,476.000,367.000,420.000
1000,90ACC1903,ST,PF,SK,,ADP-203 WEDGE TO USB ADAPTER,--,03/01/2011,Z_DLS_LOAD,F,Adapter,HHS,HHRET,HHRETACCESOTHERACC,HHS GENERAL DUTY,HHS Acc Ret Acces Ot,N,IT,8473.30.5100,9.2800,1,DD,,0.000,0.167,0,7.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,054220349,AA,MP,,,"IC,SERIAL FLASH,32MBIT,SOIC-8,ROHS",A,03/01/2011,Z_DLS_LOAD,F,Memories,FRS,M85X+,M85X+OTHERPARTS,FRS BI-OPTIC,Mag 8500XT+ Other Vn,N,TH,8542.32.0070,0.6400,1,DD,,0.000,1.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,10-5695,ST,RC,VN,,"PART,PLATTER,DLC,COBRA",A,04/26/2017,23180,F,Overmold/SingleInjct,FRS,FRSBU,FRSBUSPARESRVACCES,FRS OTHER,FRS BU Spares Serv A,N,VN,8473.30.5100,29.5200,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,10-5853,ST,RC,,,"PART,PCBA MAIN BD,DOLLAR GENERAL,M8400",A,04/22/2016,20049,X,CM - PCBA,FRS,MG84-,MG84-SPARESPARES,FRS OTHER,Mag 8400- Spares,N,VN,8473.30.1140,69.1000,1,DD,,25.000,10.333,259,18.000,10.000,15.000,0.000,0.000,10.000,2.000,0.000,18.000,6.000,0.000,18.000,45.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,10-6087,ST,RC,,,"PART,LIFT HANDLES,MGL8500XT",A,03/01/2011,Z_DLS_LOAD,X,Sub-Assy,FRS,FRSBU,FRSBUSPARESRVACCES,FRS OTHER,FRS BU Spares Serv A,N,US,8473.30.5100,5.4900,1,DD,,0.000,0.167,0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,11-0094,ST,PF,,DL00,"KIT,ACCESSORY,HOLDER,BLACK,UPS",A,03/01/2011,Z_DLS_LOAD,E,Sub-Assy,HHS,PSCAN,PSCANACCESSTANDS,HHS OTHER,PwrScn Acces Std/Mnt,N,US,8473.30.5100,11.1800,1,DD,,12.000,1.750,30,1.000,8.000,0.000,1.000,0.000,2.000,6.000,0.000,0.000,4.000,0.000,0.000,0.000,1.000,3.000,2.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000
1000,11-0099,ST,PF,,,"KIT,CKSTN,CONV SYMBOL LX5000 TO MGL2300",A,03/01/2011,Z_DLS_LOAD,E,Sub-Assy,FRS,FRSBU,FRSBUACCESSTANDS,FRS OTHER,FRS BU Acces Std/Mnt,N,US,8473.30.5100,23.6300,1,DD,,64.000,5.750,0,0.000,0.000,0.000,0.000,3.000,0.000,60.000,0.000,0.000,0.000,0.000,6.000,0.000,6.000,7.000,6.000,5.000,7.000,4.000,5.000,4.000,4.000,5.000,4.000,7.000
1000,11-0116,ST,PF,,,"ACCESSORY,MOUNTING PLATE,BLK,MGL 1000I",A,01/23/2017,22371,E,Sub-Assy,HHS,MG11I,MG11IACCESSTANDS,HHS PRESENTATION,Mag 1X00i Acces Std/,N,MY,8473.30.5100,4.3800,1,DD,,124.000,24.917,0,0.000,10.000,55.000,110.000,10.000,20.000,20.000,0.000,13.000,0.000,0.000,31.000,30.000,0.000,0.000,8.000,14.000,12.000,12.000,15.000,12.000,12.000,14.000,12.000,13.000
1000,11-0178,ST,PF,,,"ACCESSORY,HS1250 FILL,MGL2300HS,ROHS",A,01/13/2017,18214,E,Sub-Assy,FRS,FRSBU,FRSBUACCESSTANDS,FRS OTHER,FRS BU Acces Std/Mnt,N,MY,8473.30.5100,13.6200,1,DD,,61.000,16.583,6,1.000,0.000,0.000,10.000,0.000,142.000,0.000,0.000,32.000,6.000,0.000,0.000,9.000,3.000,7.000,6.000,5.000,7.000,4.000,5.000,4.000,4.000,5.000,4.000,7.000
1000,11-0419,ST,PF,VN,,"ACCESSORY,LLT TOP ASSY,MGL3300",A,10/30/2013,11609,F,Sub-Assy,FRS,M33HS,M33HSSPARESRVACCES,FRS OTHER,Mag 3300HSi Spares S,N,VN,8473.30.5100,85.5000,1,DD,,5.000,1.417,0,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,11.000,0.000,3.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,129502101,AA,CD,VN,,"PACKAGING,FOAM,MGL3200",A,03/01/2011,Z_DLS_LOAD,F,Product Box,FRS,FRSBU,FRSBUOTHERCOMPNT,FRS OTHER,FRS BU Other RM/Suba,KI,US,3923.90.0080,0.5800,1,DD,,"4,476.000",174.917,247,"3,075.000",52.000,51.000,258.000,9.000,125.000,356.000,11.000,62.000,56.000,318.000,420.000,381.000,428.950,335.700,354.350,410.300,369.270,339.430,436.410,324.510,358.080,421.490,324.510,373.000
1000,132094940,AA,CD,SK,,"UPPER COVER W.TAMPO,PM9500-4K T-DOC",A,11/10/2014,15366,F,In Mold Decoration,HHS,PM950,PM950OTHERCOMPNT,HHS RUGGED,PS 95XX Mob Other RM,N,,,2.9700,1,DD,,2.000,0.167,1440,7.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,163258800,AX,CD,SK,,"LABEL,BODY MARK,RIGHT,PX95",A,07/20/2015,17772,F,Die Cut,HHS,PD950,PD950OTHERCOMPNT,HHS RUGGED,PS 95XX D Other RM/S,N,TH,8473.30.5100,0.2300,1,DD,,100.000,62.500,1080,300.000,0.000,25.000,100.000,0.000,225.000,0.000,0.000,150.000,150.000,0.000,100.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,278118203,AA,CD,,,"PLATTER SUPPORT,S/O,RIGHT,MGL9800I",A,12/18/2013,11183,F,Overmold/SingleInjct,FRS,M980-,M980-OTHERCOMPNT,FRS BI-OPTIC,Mag 9800-Other RM/Su,N,TH,8473.30.5100,0.7000,1,DD,,43.000,20.889,2411,288.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,10.000,100.000,0.000,24.000,53.000,35.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,3-0725-02,,SL,,,"PCBA,REM DSPL,TSTD,MGL,ROHS",A,03/01/2011,Z_DLS_LOAD,X,CM - PCBA,FRS,MG85+,MG85+OTHERCOMPNT,FRS OTHER,Mag 8500+ Other RM/S,N,MY,,20.1200,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,3-0781-02,ST,SL,,,"PCBA,24V HEATED HOLDER,PWRSCN,TSTD,R",A,03/01/2011,Z_DLS_LOAD,F,CM - PCBA,HHS,PSCAN,PSCANOTHERCOMPNT,HHS OTHER,PwrScn Other RM/Suba,N,US,8473.30.1180,18.4100,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,3-0781-04,ST,SL,,,"BA,36V HEATED HOLDER,PWRSCN,TSTD,R",A,03/01/2011,Z_DLS_LOAD,F,CM - PCBA,HHS,PSCAN,PSCANOTHERCOMPNT,HHS OTHER,PwrScn Other RM/Suba,N,US,8473.30.1180,18.4100,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,3-0781-06,,SL,,,"PCBA,48V HEATED HOLDER,PWRSCN,TSTD,R",A,03/01/2011,Z_DLS_LOAD,F,CM - PCBA,HHS,PSCAN,PSCANOTHERCOMPNT,HHS OTHER,PwrScn Other RM/Suba,N,US,8473.30.1180,18.4100,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,3-0897-02,,SL,VN,,"PCBA,ROHS,HANDLE BD,TSTD,PS7000 2D",A,03/01/2011,Z_DLS_LOAD,F,CM - PCBA,HHS,P7K2D,P7K2DOTHERCOMPNT,HHS OTHER,PS 7XXX 2D D Other R,N,VN,8473.30.1180,11.5500,1,DD,,1.000,0.333,21240,51.000,1.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1000,3-0938-02,ST,SL,,,"PCBA,REMOTE,TSTD,MGL8300,ROHS",A,03/01/2011,Z_DLS_LOAD,F,CM - PCBA,FRS,MG83+,MG83+OTHERCOMPNT,FRS BI-OPTIC,Mag 8300+ Other RM/S,N,US,8473.30.1180,7.9000,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
